DealerCode,BPNO,CustomerCode,BPRegion,BPProvince,BP_District,DocNo,DocDate,Rowname,BU,Amount
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6401025,20210105,ROOF FIXING ACCESSORIES CCO,ROOF C&W ACCESSORIES,2015.6599999999999
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6401124,20210110,GENERAL PLASTER  (BAG),MORTAR,17836.5
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6412436,20211225,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,9450
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6411172,20211111,OTHER ROOF ACCESSORIES CCO,ROOF C&W ACCESSORIES,384.4
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6409403,20210924,ROOF FIXING ACCESSORIES CCO,ROOF C&W ACCESSORIES,2422.4
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6405210,20210511,OTHER ROOF ACCESSORIES CCO,ROOF C&W ACCESSORIES,192.2
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6411312,20211119,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,44550
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6409424,20210925,OTHER ROOF ACCESSORIES SCG,ROOF C&W ACCESSORIES,2559.9
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6402233,20210212,BAG - MULTIPURPOSE (20KG/BAG),WHITE CEMENT,19900
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6404132,20210406,GENERAL PLASTER  (BAG),MORTAR,18917.5
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6406259,20210612,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,42087.5
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6403556,20210326,SUA SUPER,GREY CEMENT,62370
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6411172,20211111,CPAC FITTING,ROOF&FITTING,3774.08
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6409424,20210925,STANDARD,ROOF&FITTING,11364.08
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6406338,20210616,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,40468.75
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6405533,20210527,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,38850
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6401124,20210110,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,23133
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6403433,20210320,LIGHTWEIGHT BLOCK PLASTER PLATINUM,MORTAR,28220
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6409148,20210910,OTHER ROOF ACCESSORIES CCO,ROOF C&W ACCESSORIES,201.5
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6406040,20210602,OTHER ROOF ACCESSORIES SCG,ROOF C&W ACCESSORIES,1893.6
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6403052,20210303,OTHER ROOF ACCESSORIES SCG,ROOF C&W ACCESSORIES,2439.36
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6401385,20210121,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,40658
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6403138,20210307,SUA SUPER,GREY CEMENT,62370
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6405447,20210522,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,20720
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6409127,20210909,OTHER ROOF ACCESSORIES SCG,ROOF C&W ACCESSORIES,1384.3
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6402318,20210217,BAG - MULTIPURPOSE (20KG/BAG),WHITE CEMENT,39402
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6409380,20210922,OTHER ROOF ACCESSORIES CCO,ROOF C&W ACCESSORIES,201.5
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6403218,20210311,LIGHTWEIGHT BLOCK PLASTER PLATINUM,MORTAR,28220
5100003,10000631,AR-0080,นครหลวง,กรุงเทพมหานคร,บางเขน,IV6411489,20211130,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,14600
5100003,10001029,AR-0754,นครหลวง,กรุงเทพมหานคร,สาทร,IV6410440,20211029,Q-CON ALC 7.5,Q-CON,5775
5100003,10001029,AR-0754,นครหลวง,กรุงเทพมหานคร,สาทร,IV6410058,20211004,Q-CON ALC 7.5,Q-CON,7700
5100003,10001029,AR-0754,นครหลวง,กรุงเทพมหานคร,สาทร,IV6401488,20210126,Q-CON ALC 7.5,Q-CON,11550
5100003,10001029,AR-0754,นครหลวง,กรุงเทพมหานคร,สาทร,IV6410224,20211014,Q-CON ALC 7.5,Q-CON,5775
5100003,10001101,AR-1419,นครหลวง,กรุงเทพมหานคร,คลองสามวา,IV6408122,20210810,RHINO (BAG),GREY CEMENT,19840
5100003,10001105,AR-1787,นครหลวง,กรุงเทพมหานคร,บางแค,IN641202-0003,20211202,GENERAL PLASTER  (BAG),MORTAR,2920
5100003,10001105,AR-1787,นครหลวง,กรุงเทพมหานคร,บางแค,IV6406103,20210605,EAVE LINER UNCOLOR,CEILING&WALL,1625
5100003,10001105,AR-1787,นครหลวง,กรุงเทพมหานคร,บางแค,IV6403209,20210311,SMARTBOARD (<=6 MM.),CEILING&WALL,21560
5100003,10001105,AR-1787,นครหลวง,กรุงเทพมหานคร,บางแค,IN640714-0003,20210714,TIMBER,CEILING&WALL,7570
5100003,10001105,AR-1787,นครหลวง,กรุงเทพมหานคร,บางแค,IV6409034,20210903,SUA SUPER,GREY CEMENT,8700
5100003,10001105,AR-1787,นครหลวง,กรุงเทพมหานคร,บางแค,IV6406225,20210611,EAVE LINER UNCOLOR,CEILING&WALL,10400
5100003,10001105,AR-1787,นครหลวง,กรุงเทพมหานคร,บางแค,IN640715-0001,20210715,TIMBER,CEILING&WALL,5310
5100003,10001105,AR-1787,นครหลวง,กรุงเทพมหานคร,บางแค,IV6405587,20210529,SUN BOARD <6 MM.,CEILING&WALL,17930
5100003,10001105,AR-1787,นครหลวง,กรุงเทพมหานคร,บางแค,IV6405035,20210504,EAVE LINER UNCOLOR,CEILING&WALL,6200
5100003,10001105,AR-1787,นครหลวง,กรุงเทพมหานคร,บางแค,IV6409034,20210903,MORTAR EASY,MORTAR,2360
5100003,10001105,AR-1787,นครหลวง,กรุงเทพมหานคร,บางแค,IN641202-0003,20211202,ADHESIVE CEMENT/GROUT,HIP,10062
5100003,10001105,AR-1787,นครหลวง,กรุงเทพมหานคร,บางแค,IV6409476,20210929,SMARTBOARD (<=6 MM.),CEILING&WALL,22000
5100003,10001105,AR-1787,นครหลวง,กรุงเทพมหานคร,บางแค,IV6403331,20210317,FASCIA,CEILING&WALL,1960
5100003,10001105,AR-1787,นครหลวง,กรุงเทพมหานคร,บางแค,IV6402119,20210206,SMARTBOARD (<=6 MM.),CEILING&WALL,42878
5100003,10001105,AR-1787,นครหลวง,กรุงเทพมหานคร,บางแค,IN640714-0003,20210714,EAVE LINER UNCOLOR,CEILING&WALL,9620
5100003,10001105,AR-1787,นครหลวง,กรุงเทพมหานคร,บางแค,IN641227-0001,20211227,EAVE LINER UNCOLOR,CEILING&WALL,3200
5100003,10001105,AR-1787,นครหลวง,กรุงเทพมหานคร,บางแค,IV6404342,20210422,FASCIA,CEILING&WALL,10520
5100003,10001105,AR-1787,นครหลวง,กรุงเทพมหานคร,บางแค,IV6406148,20210608,SUA SUPER,GREY CEMENT,8700
5100003,10001194,AR-0641,นครหลวง,กรุงเทพมหานคร,ภาษีเจริญ,IN641126-0003,20211126,BOARD ACCESSORIES SCG,ROOF C&W ACCESSORIES,450
5100003,10001194,AR-0641,นครหลวง,กรุงเทพมหานคร,ภาษีเจริญ,IN641020-0003,20211020,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,1305
5100003,10001194,AR-0641,นครหลวง,กรุงเทพมหานคร,ภาษีเจริญ,IN641130-0004,20211130,CEILING TILE,SGIC,1050
5100003,10001194,AR-0641,นครหลวง,กรุงเทพมหานคร,ภาษีเจริญ,IN641220-0003,20211220,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,1780
5100003,10001194,AR-0641,นครหลวง,กรุงเทพมหานคร,ภาษีเจริญ,IN641129-0002,20211129,CEILING TILE,SGIC,210
5100003,10001194,AR-0641,นครหลวง,กรุงเทพมหานคร,ภาษีเจริญ,IN641220-0003,20211220,ADHESIVE CEMENT/GROUT,HIP,5400
5100003,10001194,AR-0641,นครหลวง,กรุงเทพมหานคร,ภาษีเจริญ,IN640115-0005,20210115,CEILING TILE,SGIC,2100
5100003,10001289,AR-2453,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6412111,20211207,GENERAL PLASTER  (BAG),MORTAR,14600
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640607-0005,20210607,GENERAL PLASTER  (BAG),MORTAR,8160
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640727-0001,20210727,GENERAL PLASTER  (BAG),MORTAR,2720
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640410-0003,20210410,GENERAL PLASTER  (BAG),MORTAR,8040
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640115-0002,20210115,GENERAL PLASTER  (BAG),MORTAR,2720
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640203-0001,20210203,SUA SUPER,GREY CEMENT,4300
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640719-0002,20210719,SUA SUPER,GREY CEMENT,13050
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640303-0002,20210303,GENERAL PLASTER  (BAG),MORTAR,5440
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640329-0003,20210329,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,4250
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640727-0001,20210727,SUA SUPER,GREY CEMENT,13200
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640707-0001,20210707,MORTAR EASY,MORTAR,2320
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640630-0001,20210630,MORTAR EASY,MORTAR,2360
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640618-0003,20210618,GENERAL PLASTER  (BAG),MORTAR,8160
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640115-0002,20210115,ADHESIVE MORTAR,MORTAR,0
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN641130-0003,20211130,SUA SUPER,GREY CEMENT,19380
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640925-0001,20210925,SUA SUPER,GREY CEMENT,10875
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640215-0001,20210215,SUA SUPER,GREY CEMENT,4300
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640326-0001,20210326,SCG CEMENT HYBRID (BAG),GREY CEMENT,9040
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN641012-0001,20211012,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,4400
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640331-0004,20210331,RAIN GUTTER - DELUXE,WINDSOR,6210
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN641004-0001,20211004,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,14080
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640630-0001,20210630,GENERAL PLASTER  (BAG),MORTAR,4080
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640203-0001,20210203,MORTAR EASY,MORTAR,2360
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640617-0001,20210617,SUA SUPER,GREY CEMENT,13050
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640707-0001,20210707,SCG CEMENT HYBRID (BAG),GREY CEMENT,4520
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN641223-0003,20211223,MORTAR EASY,MORTAR,5040
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN641004-0001,20211004,GENERAL PLASTER  (BAG),MORTAR,2840
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640115-0002,20210115,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,3400
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN641225-0002,20211225,SCG CEMENT HYBRID (BAG),GREY CEMENT,13600
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640727-0001,20210727,EASYPLAS,SGIC,3600
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN640318-0001,20210318,SUA SUPER,GREY CEMENT,12900
5100003,10001298,AR-1897,นครหลวง,สมุทรปราการ,พระประแดง,IN641220-0001,20211220,SUA SUPER,GREY CEMENT,26000
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6406530,20210625,MORTAR EASY,MORTAR,4720
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IN640505-0001,20210505,SMARTBOARD (<=6 MM.),CEILING&WALL,21560
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6405236,20210512,CASING BAR,HIP,1562.5
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6405245,20210513,FABRICATED,SGIC,4450
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IN640116-0002,20210116,ADHESIVE MORTAR,MORTAR,16000
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6408285,20210821,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,3320
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IN640726-0001,20210726,ADHESIVE MORTAR,MORTAR,7900
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6411196,20211113,SMARTBOARD (<=6 MM.),CEILING&WALL,43120
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6409138,20210910,GENERAL PLASTER  (BAG),MORTAR,5200
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IN640525-0001,20210525,ADHESIVE MORTAR,MORTAR,7900
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6406532,20210625,5 MM. - UNCOLOR ROOFIING,ROOF&FITTING,28000
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IN640513-0002,20210513,5 MM. - UNCOLOR ROOFIING,ROOF&FITTING,23500
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6403620,20210330,SUN EAVE LINER UNCOLOR,CEILING&WALL,11440
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6407325,20210719,GENERAL PLASTER  (BAG),MORTAR,6500
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6402088,20210204,ADHESIVE MORTAR,MORTAR,16000
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IN640113-0001,20210113,5 MM. - UNCOLOR ROOFIING,ROOF&FITTING,39750
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6408285,20210821,GENERAL PLASTER  (BAG),MORTAR,5200
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IN640113-0001,20210113,SMARTBOARD (<=6 MM.),CEILING&WALL,21560
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6406373,20210618,CEILING TILE,SGIC,9600
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6411386,20211124,SMARTBOARD (<=6 MM.),CEILING&WALL,21760
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6403620,20210330,SCG CEMENT BOARD,CEMENT BOARD,39030
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6410291,20211018,ADHESIVE MORTAR,MORTAR,16000
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IN640119-0003,20210119,ADHESIVE MORTAR,MORTAR,8000
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6407419,20210724,SMARTBOARD (<=6 MM.),CEILING&WALL,21420
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IN640324-0001,20210324,SMARTBOARD (<=6 MM.),CEILING&WALL,21590
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6408357,20210826,EAVE LINER UNCOLOR,CEILING&WALL,25520
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6410251,20211015,TECHNICAL BOARD,SGIC,7240
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6405016,20210503,CASING BAR,HIP,4687.5
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6409326,20210920,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,8300
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6408285,20210821,TIGER (BAG),GREY CEMENT,5320
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IN640324-0001,20210324,SMARTBOARD >6 MM.,CEILING&WALL,26730
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IN640726-0001,20210726,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,3320
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6402123,20210206,DEZIGN SMART,CEILING&WALL,7300
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IN640315-0001,20210315,SMARTBOARD >6 MM.,CEILING&WALL,23120
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IN640104-0004,20210104,ADHESIVE MORTAR,MORTAR,16000
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6403620,20210330,CEILING TILE,SGIC,840
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6412231,20211214,ADHESIVE MORTAR,MORTAR,7268
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6410384,20211026,RAIN GUTTER - DELUXE,WINDSOR,19536.75
5100003,10001343,AR-1421,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6403499,20210324,SMARTBOARD (<=6 MM.),CEILING&WALL,5400
5100003,10001363,AR-1829,นครหลวง,กรุงเทพมหานคร,มีนบุรี,IN640202-0003,20210202,SUA SUPER,GREY CEMENT,40375
5100003,10001363,AR-1829,นครหลวง,กรุงเทพมหานคร,มีนบุรี,IN640130-0002,20210130,GENERAL PLASTER  (BAG),MORTAR,7600
5100003,10001363,AR-1829,นครหลวง,กรุงเทพมหานคร,มีนบุรี,IN640127-0007,20210127,SUA SUPER,GREY CEMENT,28500
5100003,10001363,AR-1829,นครหลวง,กรุงเทพมหานคร,มีนบุรี,IN640130-0002,20210130,SUA SUPER,GREY CEMENT,28500
5100003,10001364,AR-2323,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6412340,20211221,ADHESIVE CEMENT/GROUT,HIP,10140
5100003,10001382,AR-2102,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6409001,20210901,SPECIAL MORTAR,MORTAR,700
5100003,10001382,AR-2102,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6401321,20210119,ADHESIVE CEMENT/GROUT,HIP,18428
5100003,10001382,AR-2102,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6405054,20210505,BAG - MULTIPURPOSE (20KG/BAG),WHITE CEMENT,4100
5100003,10001382,AR-2102,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6401321,20210119,SUA SUPER,GREY CEMENT,4350
5100003,10001382,AR-2102,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6403101,20210305,ADHESIVE MORTAR,MORTAR,9500
5100003,10001382,AR-2102,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6406399,20210619,ADHESIVE CEMENT/GROUT,HIP,10530
5100003,10001382,AR-2102,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6409001,20210901,ADHESIVE CEMENT/GROUT,HIP,18045
5100003,10001382,AR-2102,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6401079,20210107,SUA SUPER,GREY CEMENT,22000
5100003,10001382,AR-2102,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6403073,20210304,ADHESIVE MORTAR,MORTAR,4750
5100003,10001382,AR-2102,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6406399,20210619,SCG CEMENT MARINE (BAG),GREY CEMENT,3040
5100003,10001382,AR-2102,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6405054,20210505,ADHESIVE CEMENT/GROUT,HIP,13500
5100003,10001382,AR-2102,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6405290,20210515,ADHESIVE CEMENT/GROUT,HIP,13500
5100003,10001382,AR-2102,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6411343,20211122,ADHESIVE CEMENT/GROUT,HIP,17450
5100003,10001382,AR-2102,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6406150,20210608,SCG CEMENT MARINE (BAG),GREY CEMENT,3040
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640318-0003,20210318,DEZIGN SMART,CEILING&WALL,1840
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640322-0002,20210322,5 MM. - UNCOLOR ROOFIING,ROOF&FITTING,720
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640911-0002,20210911,SMARTBOARD >6 MM.,CEILING&WALL,2340
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN641227-0003,20211227,- COLOR : 5 MM.,ROOF&FITTING,1800
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640517-0001,20210517,TIGER (BAG),GREY CEMENT,1350
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640802-0003,20210802,STANDARD BOARD,SGIC,544
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640127-0002,20210127,SUA SUPER,GREY CEMENT,435
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640601-0001,20210601,STANDARD BOARD,SGIC,810
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640522-0003,20210522,- COLOR : 5 MM.,ROOF&FITTING,240
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640223-0001,20210223,BAG - MULTIPURPOSE (20KG/BAG),WHITE CEMENT,30
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640301-0002,20210301,TIGER (BAG),GREY CEMENT,675
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6401326,20210119,SUN FASCIA,CEILING&WALL,3260
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640520-0001,20210520,TIGER (BAG),GREY CEMENT,135
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640209-0002,20210209,DEZIGN SMART,CEILING&WALL,400
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN641105-0002,20211105,TIGER (BAG),GREY CEMENT,135
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640312-0002,20210312,SUA SUPER,GREY CEMENT,174
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640115-0004,20210115,TIGER (BAG),GREY CEMENT,405
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640421-0001,20210421,FLOOR SAVER,CEILING&WALL,2700
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN641125-0001,20211125,GLASS BLOCK,HIP,810
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN641218-0003,20211218,SUA SUPER,GREY CEMENT,1030
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN641223-0002,20211223,- COLOR : 5 MM.,ROOF&FITTING,7362
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640921-0002,20210921,TIGER (BAG),GREY CEMENT,675
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640330-0001,20210330,STANDARD BOARD,SGIC,1300
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640106-0001,20210106,SMARTBOARD >6 MM.,CEILING&WALL,1995
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640507-0001,20210507,GLASS BLOCK,HIP,1056
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN641014-0001,20211014,STANDARD BOARD,SGIC,780
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN641109-0001,20211109,GENERAL PLASTER  (BAG),MORTAR,320
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640603-0001,20210603,STANDARD BOARD,SGIC,270
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640806-0001,20210806,TIGER (BAG),GREY CEMENT,1080
